observed,observed_source,station,aqi,band,governing_pollutant,aqi_limit,above_limit
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"Sonia Vihar, Delhi - DPCC",123,Moderately Polluted,PM10,100,1
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"North Campus, DU, Delhi - IITM",123,Moderately Polluted,PM10,100,1
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"R K Puram, Delhi - DPCC",123,Moderately Polluted,PM10,100,1
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"Patparganj, Delhi - DPCC",119,Moderately Polluted,PM10,100,1
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"IGI Airport (T3), Delhi - IITM",118,Moderately Polluted,PM10,100,1
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"Narela, Delhi - DPCC",115,Moderately Polluted,PM10,100,1
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"Shadipur, Delhi - CPCB",113,Moderately Polluted,PM10,100,1
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"Jawaharlal Nehru Stadium, Delhi - DPCC",112,Moderately Polluted,PM10,100,1
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",112,Moderately Polluted,PM10,100,1
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"Sri Aurobindo Marg, Delhi - DPCC",109,Moderately Polluted,PM10,100,1
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"IMD Lodhi Road, Delhi - IITM",109,Moderately Polluted,PM10,100,1
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"Mandir Marg, Delhi - DPCC",106,Moderately Polluted,PM10,100,1
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"Pusa, Delhi - IITM",105,Moderately Polluted,PM10,100,1
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"IGNOU_Maidan Garhi, Delhi - DPCC",103,Moderately Polluted,PM10,100,1
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"Commonwealth Sports Complex, Delhi - DPCC",103,Moderately Polluted,PM10,100,1
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"Chandni Chowk, Delhi - IITM",103,Moderately Polluted,CO,100,1
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"Major Dhyan Chand National Stadium, Delhi - DPCC",102,Moderately Polluted,PM10,100,1
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"Burari Crossing, Delhi - IITM",98,Satisfactory,PM10,100,0
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"Cantonment Area, Delhi - DPCC",97,Satisfactory,CO,100,0
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"JNU, Delhi - DPCC",97,Satisfactory,PM10,100,0
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"Talkatora Garden, Delhi - DPCC",95,Satisfactory,PM10,100,0
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",94,Satisfactory,PM10,100,0
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"DTU, Delhi - CPCB",94,Satisfactory,PM10,100,0
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"Najafgarh, Delhi - DPCC",93,Satisfactory,PM10,100,0
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"NSUT Jaffarpur, Delhi - DPCC",92,Satisfactory,PM10,100,0
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"Aya Nagar, Delhi - IITM",79,Satisfactory,PM10,100,0
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"ITO, Delhi - CPCB",69,Satisfactory,CO,100,0
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"Dwarka-Sector 8, Delhi - DPCC",43,Good,PM2.5,100,0
2026-08-30T02:00:00+05:30,30-08-2026 02:00:00,"Bawana, Delhi - DPCC",18,Good,OZONE,100,0
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Anand Vihar, Delhi - DPCC",426,Severe,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Dwarka-Sector 8, Delhi - DPCC",225,Poor,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Wazirpur, Delhi - DPCC",214,Poor,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"NSIT Dwarka, Delhi - CPCB",159,Moderately Polluted,OZONE,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Mundka, Delhi - DPCC",155,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"IIT Delhi, Delhi - IITM",150,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"CRRI Mathura Road, Delhi - IITM",149,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Rohini, Delhi - DPCC",147,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Sirifort, Delhi - CPCB",142,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Nehru Nagar, Delhi - DPCC",136,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Pusa, Delhi - DPCC",135,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Jahangirpuri, Delhi - DPCC",134,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Vivek Vihar, Delhi - DPCC",131,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Ashok Vihar, Delhi - DPCC",131,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Okhla Phase-2, Delhi - DPCC",128,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Punjabi Bagh, Delhi - DPCC",126,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"R K Puram, Delhi - DPCC",125,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"North Campus, DU, Delhi - IITM",124,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Sonia Vihar, Delhi - DPCC",123,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Patparganj, Delhi - DPCC",120,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"IGI Airport (T3), Delhi - IITM",118,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Narela, Delhi - DPCC",114,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Jawaharlal Nehru Stadium, Delhi - DPCC",113,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Shadipur, Delhi - CPCB",112,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",111,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"IMD Lodhi Road, Delhi - IITM",110,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Sri Aurobindo Marg, Delhi - DPCC",109,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Pusa, Delhi - IITM",106,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Mandir Marg, Delhi - DPCC",105,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Major Dhyan Chand National Stadium, Delhi - DPCC",103,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"IGNOU_Maidan Garhi, Delhi - DPCC",103,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Commonwealth Sports Complex, Delhi - DPCC",103,Moderately Polluted,PM10,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Chandni Chowk, Delhi - IITM",102,Moderately Polluted,CO,100,1
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Cantonment Area, Delhi - DPCC",100,Satisfactory,CO,100,0
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Burari Crossing, Delhi - IITM",98,Satisfactory,PM10,100,0
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"JNU, Delhi - DPCC",97,Satisfactory,PM10,100,0
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Talkatora Garden, Delhi - DPCC",95,Satisfactory,PM10,100,0
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",94,Satisfactory,PM10,100,0
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"DTU, Delhi - CPCB",93,Satisfactory,PM10,100,0
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Najafgarh, Delhi - DPCC",93,Satisfactory,PM10,100,0
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"NSUT Jaffarpur, Delhi - DPCC",92,Satisfactory,PM10,100,0
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Aya Nagar, Delhi - IITM",77,Satisfactory,PM10,100,0
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"ITO, Delhi - CPCB",68,Satisfactory,CO,100,0
2026-08-30T03:00:00+05:30,30-08-2026 03:00:00,"Bawana, Delhi - DPCC",17,Good,OZONE,100,0
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Anand Vihar, Delhi - DPCC",424,Severe,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Dwarka-Sector 8, Delhi - DPCC",217,Poor,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Wazirpur, Delhi - DPCC",215,Poor,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"NSIT Dwarka, Delhi - CPCB",157,Moderately Polluted,OZONE,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Mundka, Delhi - DPCC",156,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"IIT Delhi, Delhi - IITM",150,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"CRRI Mathura Road, Delhi - IITM",149,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Rohini, Delhi - DPCC",148,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Sirifort, Delhi - CPCB",141,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Nehru Nagar, Delhi - DPCC",136,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Jahangirpuri, Delhi - DPCC",134,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Pusa, Delhi - DPCC",134,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Ashok Vihar, Delhi - DPCC",131,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Vivek Vihar, Delhi - DPCC",131,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Okhla Phase-2, Delhi - DPCC",129,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"R K Puram, Delhi - DPCC",126,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Punjabi Bagh, Delhi - DPCC",126,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"North Campus, DU, Delhi - IITM",124,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Sonia Vihar, Delhi - DPCC",122,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Patparganj, Delhi - DPCC",121,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"IGI Airport (T3), Delhi - IITM",118,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Jawaharlal Nehru Stadium, Delhi - DPCC",114,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Narela, Delhi - DPCC",113,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"IMD Lodhi Road, Delhi - IITM",111,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",111,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Shadipur, Delhi - CPCB",111,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Sri Aurobindo Marg, Delhi - DPCC",110,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Pusa, Delhi - IITM",106,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Mandir Marg, Delhi - DPCC",106,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Commonwealth Sports Complex, Delhi - DPCC",104,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Major Dhyan Chand National Stadium, Delhi - DPCC",103,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"IGNOU_Maidan Garhi, Delhi - DPCC",103,Moderately Polluted,PM10,100,1
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Cantonment Area, Delhi - DPCC",100,Satisfactory,CO,100,0
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Chandni Chowk, Delhi - IITM",98,Satisfactory,CO,100,0
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Burari Crossing, Delhi - IITM",97,Satisfactory,PM10,100,0
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"JNU, Delhi - DPCC",97,Satisfactory,PM10,100,0
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Talkatora Garden, Delhi - DPCC",95,Satisfactory,PM10,100,0
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",94,Satisfactory,PM10,100,0
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"NSUT Jaffarpur, Delhi - DPCC",92,Satisfactory,PM10,100,0
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"DTU, Delhi - CPCB",92,Satisfactory,PM10,100,0
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Najafgarh, Delhi - DPCC",91,Satisfactory,PM10,100,0
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Aya Nagar, Delhi - IITM",75,Satisfactory,PM10,100,0
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"ITO, Delhi - CPCB",64,Satisfactory,CO,100,0
2026-08-30T04:00:00+05:30,30-08-2026 04:00:00,"Bawana, Delhi - DPCC",17,Good,OZONE,100,0
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Anand Vihar, Delhi - DPCC",421,Severe,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Wazirpur, Delhi - DPCC",215,Poor,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Dwarka-Sector 8, Delhi - DPCC",209,Poor,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"NSIT Dwarka, Delhi - CPCB",162,Moderately Polluted,OZONE,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Mundka, Delhi - DPCC",155,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"IIT Delhi, Delhi - IITM",150,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"CRRI Mathura Road, Delhi - IITM",149,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Rohini, Delhi - DPCC",147,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Sirifort, Delhi - CPCB",141,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Nehru Nagar, Delhi - DPCC",136,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Jahangirpuri, Delhi - DPCC",134,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Pusa, Delhi - DPCC",133,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Vivek Vihar, Delhi - DPCC",131,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Ashok Vihar, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Okhla Phase-2, Delhi - DPCC",129,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"R K Puram, Delhi - DPCC",126,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Punjabi Bagh, Delhi - DPCC",125,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"North Campus, DU, Delhi - IITM",124,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Sonia Vihar, Delhi - DPCC",122,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Patparganj, Delhi - DPCC",121,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"IGI Airport (T3), Delhi - IITM",118,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Jawaharlal Nehru Stadium, Delhi - DPCC",114,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Narela, Delhi - DPCC",113,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"IMD Lodhi Road, Delhi - IITM",111,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Sri Aurobindo Marg, Delhi - DPCC",110,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",110,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Shadipur, Delhi - CPCB",110,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Bawana, Delhi - DPCC",109,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Mandir Marg, Delhi - DPCC",106,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Pusa, Delhi - IITM",106,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Commonwealth Sports Complex, Delhi - DPCC",105,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"IGNOU_Maidan Garhi, Delhi - DPCC",103,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Major Dhyan Chand National Stadium, Delhi - DPCC",101,Moderately Polluted,PM10,100,1
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Cantonment Area, Delhi - DPCC",98,Satisfactory,CO,100,0
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"JNU, Delhi - DPCC",97,Satisfactory,PM10,100,0
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Burari Crossing, Delhi - IITM",96,Satisfactory,PM10,100,0
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Talkatora Garden, Delhi - DPCC",95,Satisfactory,PM10,100,0
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",95,Satisfactory,PM10,100,0
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Chandni Chowk, Delhi - IITM",93,Satisfactory,CO,100,0
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"NSUT Jaffarpur, Delhi - DPCC",93,Satisfactory,PM10,100,0
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"DTU, Delhi - CPCB",92,Satisfactory,PM10,100,0
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Najafgarh, Delhi - DPCC",90,Satisfactory,PM10,100,0
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"Aya Nagar, Delhi - IITM",73,Satisfactory,PM10,100,0
2026-08-30T05:00:00+05:30,30-08-2026 05:00:00,"ITO, Delhi - CPCB",58,Satisfactory,NO2,100,0
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Anand Vihar, Delhi - DPCC",408,Severe,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Wazirpur, Delhi - DPCC",216,Poor,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Dwarka-Sector 8, Delhi - DPCC",193,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Mundka, Delhi - DPCC",154,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"CRRI Mathura Road, Delhi - IITM",149,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"IIT Delhi, Delhi - IITM",149,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Rohini, Delhi - DPCC",146,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Sirifort, Delhi - CPCB",140,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Nehru Nagar, Delhi - DPCC",137,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Pusa, Delhi - DPCC",134,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Jahangirpuri, Delhi - DPCC",133,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"NSIT Dwarka, Delhi - CPCB",133,Moderately Polluted,OZONE,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Vivek Vihar, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Ashok Vihar, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Okhla Phase-2, Delhi - DPCC",128,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"R K Puram, Delhi - DPCC",127,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Punjabi Bagh, Delhi - DPCC",123,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"North Campus, DU, Delhi - IITM",123,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Sonia Vihar, Delhi - DPCC",121,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Patparganj, Delhi - DPCC",120,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"IGI Airport (T3), Delhi - IITM",118,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Jawaharlal Nehru Stadium, Delhi - DPCC",114,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Narela, Delhi - DPCC",112,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Sri Aurobindo Marg, Delhi - DPCC",111,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"IMD Lodhi Road, Delhi - IITM",111,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",110,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Shadipur, Delhi - CPCB",110,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Commonwealth Sports Complex, Delhi - DPCC",107,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Pusa, Delhi - IITM",107,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Mandir Marg, Delhi - DPCC",107,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"IGNOU_Maidan Garhi, Delhi - DPCC",104,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Bawana, Delhi - DPCC",102,Moderately Polluted,PM10,100,1
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Major Dhyan Chand National Stadium, Delhi - DPCC",99,Satisfactory,PM10,100,0
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"JNU, Delhi - DPCC",99,Satisfactory,PM10,100,0
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Talkatora Garden, Delhi - DPCC",95,Satisfactory,PM10,100,0
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Burari Crossing, Delhi - IITM",94,Satisfactory,PM10,100,0
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",94,Satisfactory,PM10,100,0
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"NSUT Jaffarpur, Delhi - DPCC",92,Satisfactory,PM10,100,0
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Cantonment Area, Delhi - DPCC",92,Satisfactory,CO,100,0
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"DTU, Delhi - CPCB",90,Satisfactory,PM10,100,0
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Chandni Chowk, Delhi - IITM",88,Satisfactory,PM10,100,0
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Najafgarh, Delhi - DPCC",86,Satisfactory,PM10,100,0
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"Aya Nagar, Delhi - IITM",70,Satisfactory,PM10,100,0
2026-08-30T09:00:00+05:30,30-08-2026 09:00:00,"ITO, Delhi - CPCB",61,Satisfactory,NO2,100,0
2026-08-30T10:00:00+05:30,30-08-2026 10:00:00,"Anand Vihar, Delhi - DPCC",407,Severe,PM10,100,1
